expedition_id,peak_name,year,season,basecamp_date,highpoint_date,termination_date,termination_reason,highpoint_metres,members,member_deaths,hired_staff,hired_staff_deaths,oxygen_used,trekking_agency
EVER09155,Everest,2009,Spring,4/11/2009,5/19/2009,5/24/2009,Success (main peak),8850,17,0,13,0,TRUE,Summit Nepal Trekking
EVER09156,Everest,2009,Spring,4/15/2009,5/20/2009,5/27/2009,Success (main peak),8850,14,0,11,0,TRUE,Asian Trekking
EVER09157,Everest,2009,Spring,4/15/2009,5/5/2009,5/26/2009,Success (main peak),8850,19,0,22,0,TRUE,Sherpa Shangri-La Trekking
EVER09158,Everest,2009,Spring,3/29/2009,5/20/2009,5/23/2009,Success (main peak),8850,5,0,7,0,TRUE,NE-KO Treks
EVER09159,Everest,2009,Spring,4/19/2009,5/21/2009,5/26/2009,Success (main peak),8850,18,0,11,0,TRUE,Himalaya Expeditions
EVER09163,Everest,2009,Spring,4/19/2009,5/18/2009,5/24/2009,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7400,2,0,1,0,FALSE,Monterosa Treks
EVER09165,Everest,2009,Spring,4/22/2009,5/7/2009,5/28/2009,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7800,1,0,1,0,TRUE,Mountain Tribes Trekking
EVER09166,Everest,2009,Spring,4/28/2009,5/22/2009,5/24/2009,Success (main peak),8850,2,0,3,0,TRUE,Himalayan Guides
EVER09167,Everest,2009,Spring,4/21/2009,5/27/2009,6/2/2009,"Bad weather (storms, high winds)",7750,19,0,9,0,TRUE,Himalayan Guides
EVER09168,Everest,2009,Spring,4/7/2009,5/5/2009,5/27/2009,Success (main peak),8850,37,0,26,0,TRUE,Mountain Experience
EVER09169,Everest,2009,Spring,4/14/2009,5/21/2009,5/23/2009,Success (main peak),8850,8,0,7,0,TRUE,Himalayan Guides
EVER09170,Everest,2009,Spring,4/28/2009,5/18/2009,5/23/2009,Success (main peak),8850,4,0,0,0,TRUE,Thamserku Trekking
EVER09171,Everest,2009,Spring,4/18/2009,5/19/2009,5/25/2009,Success (main peak),8850,1,0,2,0,TRUE,World Summit Explorer
EVER09172,Everest,2009,Spring,4/20/2009,5/19/2009,5/26/2009,Success (main peak),8850,1,0,3,0,TRUE,World Summit Explorer
EVER09173,Everest,2009,Spring,3/30/2009,5/19/2009,5/23/2009,Success (main peak),8850,9,0,5,0,TRUE,Trekking Camp Nepal
EVER09174,Everest,2009,Spring,4/19/2009,5/21/2009,5/27/2009,Lack (or loss) of supplies or equipment,8600,3,0,0,0,TRUE,Monterosa Treks
EVER09175,Everest,2009,Spring,NA,5/21/2009,NA,Success (main peak),8850,1,0,1,0,TRUE,Prestige Adventure
EVER09176,Everest,2009,Spring,4/19/2009,5/21/2009,5/24/2009,"Illness, AMS, exhaustion, or frostbite",8450,1,0,1,0,TRUE,Himalayan Sherpa Adventure
EVER09177,Everest,2009,Spring,4/15/2009,5/20/2009,5/23/2009,Lack of time,8300,1,0,2,0,TRUE,NE-KO Treks
EVER09178,Everest,2009,Spring,3/12/2009,5/7/2009,5/9/2009,"Illness, AMS, exhaustion, or frostbite",7000,1,0,1,0,FALSE,Himalayan Windhorse Adventure
EVER09179,Everest,2009,Spring,4/19/2009,5/20/2009,5/24/2009,"Bad weather (storms, high winds)",8635,7,1,1,0,TRUE,Monterosa Treks
EVER09164,Everest,2009,Spring,4/19/2009,5/21/2009,NA,Success (main peak),8850,1,1,0,0,FALSE,Monterosa Treks
EVER09162,Everest,2009,Spring,4/22/2009,6/6/2009,6/8/2009,"Bad weather (storms, high winds)",8400,2,0,2,0,TRUE,Mountain Tribes Trekking
EVER09161,Everest,2009,Spring,4/16/2009,5/3/2009,5/20/2009,"Bad weather (storms, high winds)",6700,4,0,3,1,FALSE,Mountain Tribes Trekking
EVER09160,Everest,2009,Spring,4/13/2009,5/19/2009,NA,Success (main peak),8850,2,0,1,0,TRUE,Asian Trekking
EVER09133,Everest,2009,Spring,4/16/2009,4/19/2009,4/20/2009,"Route technically too difficult, lack of experience, strength, or motivation",6400,1,0,0,0,FALSE,Nepal Trans Himalayan Explorer
EVER09102,Everest,2009,Spring,4/10/2009,5/15/2009,NA,Success (main peak),8850,29,1,32,0,TRUE,Holy Mountain Adventure
EVER09110,Everest,2009,Spring,4/12/2009,5/18/2009,5/29/2009,"Illness, AMS, exhaustion, or frostbite",7700,13,0,2,0,FALSE,Asian Trekking
EVER09112,Everest,2009,Spring,4/13/2009,4/18/2009,4/20/2009,"Illness, AMS, exhaustion, or frostbite",5650,1,0,2,0,FALSE,Ang Tendi Sherpa (Thamserku permit)
EVER09301,Everest,2009,Autumn,9/5/2009,9/18/2009,10/10/2009,"Bad weather (storms, high winds)",7500,4,0,0,0,FALSE,Thamserku Trekking
EVER09302,Everest,2009,Autumn,9/2/2009,10/1/2009,10/6/2009,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7200,28,0,5,0,FALSE,Himalaya Expeditions
EVER09303,Everest,2009,Autumn,8/27/2009,9/24/2009,9/28/2009,"Bad weather (storms, high winds)",7900,10,0,8,0,FALSE,Bochi Bochi Treks
EVER08102,Everest,2008,Spring,NA,NA,NA,Other,8700,1,0,4,0,TRUE,Tibet Mountain School
EVER10301,Everest,2010,Autumn,9/12/2010,10/15/2010,10/17/2010,Success (main peak),8850,1,0,6,0,TRUE,Himalayan Trailblazer
EVER10302,Everest,2010,Autumn,9/12/2010,9/12/2010,NA,"Bad conditions (deep snow, avalanching, falling ice, or rock)",6000,3,0,0,0,TRUE,Cho Oyu Trekking
EVER10303,Everest,2010,Autumn,8/16/2010,NA,11/1/2010,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7300,4,0,0,0,FALSE,Prestige Adventure
EVER10304,Everest,2010,Autumn,9/4/2010,10/1/2010,10/3/2010,"Bad conditions (deep snow, avalanching, falling ice, or rock)",7750,1,0,0,0,FALSE,Bochi Bochi Treks
EVER11112,Everest,2011,Spring,4/14/2011,5/9/2011,5/12/2011,Success (main peak),8850,2,0,1,0,TRUE,Explore Himalaya
EVER11117,Everest,2011,Spring,4/16/2011,5/12/2011,5/15/2011,Success (main peak),8850,1,0,1,0,TRUE,Mountain Tribes Trekking
EVER11119,Everest,2011,Spring,4/9/2011,5/12/2011,5/17/2011,Success (main peak),8850,4,0,6,0,TRUE,High Altitude Dreams
EVER11124,Everest,2011,Spring,4/19/2011,5/25/2011,5/30/2011,Success (main peak),8850,5,0,14,0,TRUE,Rolwaling Treks
EVER11105,Everest,2011,Spring,4/19/2011,5/6/2011,5/8/2011,Success (main peak),8850,2,0,2,0,TRUE,Himalayan Guides
EVER11106,Everest,2011,Spring,4/28/2011,5/26/2011,5/29/2011,Success (main peak),8850,4,0,4,0,TRUE,Cosmo Treks
EVER11107,Everest,2011,Spring,4/22/2011,5/21/2011,5/24/2011,Success (main peak),8850,1,0,1,0,TRUE,Thamserku Trekking
EVER11108,Everest,2011,Spring,4/18/2011,5/27/2011,5/31/2011,"Bad weather (storms, high winds)",8000,1,0,0,0,FALSE,Explore Himalaya
EVER11109,Everest,2011,Spring,5/5/2011,5/18/2011,5/27/2011,Other,8000,2,0,0,0,TRUE,Cho Oyu Trekking
EVER11110,Everest,2011,Spring,5/14/2011,5/21/2011,NA,"Illness, AMS, exhaustion, or frostbite",8700,2,0,0,0,FALSE,Asian Trekking
EVER11111,Everest,2011,Spring,5/24/2011,5/29/2011,5/31/2011,"Illness, AMS, exhaustion, or frostbite",7800,2,0,0,0,TRUE,Sherpa Shangri-La Trekking
EVER11113,Everest,2011,Spring,4/13/2011,5/27/2011,5/31/2011,Success (main peak),8850,3,0,3,0,TRUE,Sherpa Shangri-La Trekking
EVER11114,Everest,2011,Spring,4/22/2011,5/27/2011,6/1/2011,"Bad weather (storms, high winds)",8700,4,0,4,0,TRUE,Freelancer Lhakpa Sherpa
EVER11115,Everest,2011,Spring,4/14/2011,5/20/2011,5/25/2011,Lack (or loss) of supplies or equipment,7700,1,0,1,0,FALSE,Extreme Adventure
EVER11116,Everest,2011,Spring,4/7/2011,5/19/2011,5/22/2011,Success (main peak),8850,1,0,1,0,TRUE,Zen Adventure Holidays
EVER11118,Everest,2011,Spring,4/14/2011,5/20/2011,5/26/2011,"Illness, AMS, exhaustion, or frostbite",7650,1,0,0,0,FALSE,Adventure Extreme
EVER11120,Everest,2011,Spring,4/13/2011,5/12/2011,5/16/2011,"Bad weather (storms, high winds)",8700,1,0,1,0,TRUE,Taro Treks (Prestige Adventure permit)
EVER11121,Everest,2011,Spring,4/9/2011,5/20/2011,5/25/2011,Success (main peak),8850,3,0,3,0,TRUE,Adventure Alternative Nepal
EVER11122,Everest,2011,Spring,5/2/2011,5/19/2011,5/24/2011,Success (main peak),8850,1,0,1,0,TRUE,Mountain Consult
EVER11123,Everest,2011,Spring,4/13/2011,5/21/2011,5/26/2011,Success (main peak),8850,1,0,1,0,TRUE,Cosmo Treks
EVER11125,Everest,2011,Spring,4/7/2011,5/20/2011,5/28/2011,Success (main peak),8850,1,0,1,0,TRUE,Rolwaling Excursion
EVER11126,Everest,2011,Spring,4/11/2011,5/12/2011,5/14/2011,Success (main peak),8850,4,0,2,0,TRUE,Seven Summit Treks
EVER11127,Everest,2011,Spring,4/7/2011,5/20/2011,5/28/2011,Success (main peak),8850,1,0,2,0,TRUE,Rolwaling Excursion
EVER11128,Everest,2011,Spring,4/6/2011,5/21/2011,5/26/2011,Success (main peak),8850,4,0,4,0,TRUE,High Altitude Dreams
EVER11129,Everest,2011,Spring,4/9/2011,5/21/2011,5/26/2011,Success (main peak),8850,8,0,4,0,TRUE,Everest Parivar
EVER11130,Everest,2011,Spring,4/7/2011,5/20/2011,5/28/2011,Success (main peak),8850,2,0,2,0,TRUE,Rolwaling Excursion
EVER11131,Everest,2011,Spring,4/10/2011,5/13/2011,5/16/2011,Success (main peak),8850,2,0,3,0,TRUE,Peak Promotion
EVER11132,Everest,2011,Spring,4/19/2011,5/20/2011,5/26/2011,Success (main peak),8850,4,0,2,0,TRUE,Thamserku Trekking
EVER11133,Everest,2011,Spring,4/17/2011,5/20/2011,5/27/2011,"Bad weather (storms, high winds)",7900,4,0,3,0,TRUE,Thamserku Trekking
EVER11134,Everest,2011,Spring,4/8/2011,5/16/2011,5/28/2011,Success (main peak),8850,12,0,10,0,TRUE,Summit Nepal Trekking
EVER11135,Everest,2011,Spring,4/8/2011,5/12/2011,5/16/2011,Success (main peak),8850,5,0,7,0,TRUE,Everest Parivar
EVER11137,Everest,2011,Spring,4/16/2011,5/12/2011,5/25/2011,Success (main peak),8850,1,0,1,0,TRUE,Arun Treks
EVER11138,Everest,2011,Spring,4/16/2011,5/12/2011,5/24/2011,Success (main peak),8850,1,0,2,0,TRUE,Arun Treks
EVER11142,Everest,2011,Spring,4/11/2011,5/5/2011,5/24/2011,Success (main peak),8850,28,1,55,0,TRUE,Beyul Adventure
EVER11144,Everest,2011,Spring,4/22/2011,5/22/2011,5/31/2011,Other,8600,6,0,5,0,TRUE,High Country Trekking
EVER11145,Everest,2011,Spring,4/14/2011,5/21/2011,5/27/2011,"Illness, AMS, exhaustion, or frostbite",8460,1,0,0,0,FALSE,Adventure Extreme
EVER11146,Everest,2011,Spring,4/8/2011,5/13/2011,5/16/2011,Success (main peak),8850,16,0,21,0,TRUE,Senge Treks & Expeditions
EVER11147,Everest,2011,Spring,4/12/2011,5/20/2011,5/24/2011,Success (main peak),8850,8,0,6,0,TRUE,High Altitude Dreams
EVER11148,Everest,2011,Spring,4/15/2011,5/3/2011,5/5/2011,"Illness, AMS, exhaustion, or frostbite",6700,2,0,1,0,FALSE,Thamserku Trekking
EVER11149,Everest,2011,Spring,4/14/2011,5/14/2011,5/22/2011,Success (main peak),8850,9,0,12,0,TRUE,Sherpa Shangri-La Trekking
EVER11150,Everest,2011,Spring,5/5/2011,5/20/2011,5/27/2011,"Bad weather (storms, high winds)",8270,3,0,3,0,TRUE,Thamserku Trekking
EVER11151,Everest,2011,Spring,4/14/2011,5/21/2011,5/27/2011,Success (main peak),8850,1,0,1,0,TRUE,Thamserku Trekking
EVER11155,Everest,2011,Spring,4/12/2011,5/20/2011,5/23/2011,Success (main peak),8850,1,0,2,0,TRUE,High Altitude Dreams
EVER11156,Everest,2011,Spring,4/14/2011,5/21/2011,5/25/2011,Success (main peak),8850,1,0,1,0,TRUE,Himalayan Guides
EVER11158,Everest,2011,Spring,4/3/2011,5/13/2011,5/17/2011,Success (main peak),8850,1,0,1,0,TRUE,Himalayan Windhorse Adventure
EVER11162,Everest,2011,Spring,4/14/2011,5/22/2011,5/28/2011,"Illness, AMS, exhaustion, or frostbite",8600,1,0,1,0,TRUE,Yala Adventure
EVER11163,Everest,2011,Spring,4/18/2011,5/27/2011,5/31/2011,Success (main peak),8850,7,0,8,0,TRUE,Explore Himalaya
EVER11164,Everest,2011,Spring,4/23/2011,5/20/2011,5/23/2011,Success (main peak),8850,6,0,8,0,TRUE,Himalayan Guides
EVER11165,Everest,2011,Spring,4/11/2011,5/16/2011,5/22/2011,Success (main peak),8850,4,0,3,0,TRUE,Himalayan Guides
EVER11167,Everest,2011,Spring,4/14/2011,5/12/2011,NA,"Illness, AMS, exhaustion, or frostbite",8800,1,1,3,0,TRUE,Cosmo Treks
EVER11166,Everest,2011,Spring,4/18/2011,5/20/2011,5/26/2011,"Illness, AMS, exhaustion, or frostbite",8500,2,0,3,0,TRUE,Loben Expeditions
EVER11161,Everest,2011,Spring,4/21/2011,5/15/2011,5/17/2011,Success (main peak),8850,2,0,2,0,TRUE,High Altitude Dreams
EVER11160,Everest,2011,Spring,4/16/2011,5/18/2011,5/24/2011,Success (main peak),8850,1,0,3,0,TRUE,Arun Treks
EVER11159,Everest,2011,Spring,4/21/2011,5/21/2011,5/23/2011,Success (main peak),8850,5,0,0,0,TRUE,World Summit Explorer
EVER11157,Everest,2011,Spring,4/25/2011,5/22/2011,5/26/2011,"Bad weather (storms, high winds)",8000,1,0,1,0,TRUE,Arun Treks
EVER11154,Everest,2011,Spring,4/24/2011,5/18/2011,5/21/2011,Success (main peak),8850,1,0,1,0,TRUE,Thamserku Trekking
EVER11101,Everest,2011,Spring,4/11/2011,5/6/2011,5/25/2011,Success (main peak),8850,25,0,25,0,TRUE,Asian Trekking
EVER11102,Everest,2011,Spring,5/12/2011,5/20/2011,5/31/2011,Success (main peak),8850,19,0,12,0,TRUE,Asian Trekking
EVER11103,Everest,2011,Spring,NA,5/19/2011,NA,Success (main peak),8850,11,0,29,0,TRUE,Holy Mountain Adventure
EVER11153,Everest,2011,Spring,4/15/2011,5/26/2011,5/31/2011,Success (main peak),8850,15,0,9,0,TRUE,Himalayan Guides
EVER11152,Everest,2011,Spring,4/9/2011,5/5/2011,5/14/2011,Success (main peak),8850,9,0,14,0,TRUE,Himalayan Guides
EVER11143,Everest,2011,Spring,4/12/2011,5/20/2011,5/24/2011,Success (main peak),8850,9,0,10,0,TRUE,Mountain Experience
EVER11141,Everest,2011,Spring,4/14/2011,5/20/2011,5/22/2011,Success (main peak),8850,8,0,15,0,TRUE,Explore Himalaya
EVER11140,Everest,2011,Spring,4/15/2011,5/5/2011,5/22/2011,Success (main peak),8850,16,0,19,0,TRUE,Mountain Experience
EVER11139,Everest,2011,Spring,4/15/2011,5/21/2011,5/23/2011,Success (main peak),8850,13,0,15,0,TRUE,Active Holiday Nepal Treks
EVER11136,Everest,2011,Spring,4/12/2011,5/21/2011,5/25/2011,Success (main peak),8850,12,1,8,0,TRUE,7 Summits Adventure
EVER11104,Everest,2011,Spring,4/19/2011,5/21/2011,5/26/2011,Success (main peak),8850,1,0,1,0,TRUE,7 Summits Adventure
EVER08103,Everest,2008,Spring,4/13/2008,5/22/2008,5/29/2008,Success (main peak),8850,15,0,15,0,TRUE,Asian Trekking
EVER09101,Everest,2009,Spring,4/11/2009,5/21/2009,5/27/2009,Success (main peak),8850,17,0,19,1,TRUE,Asian Trekking
EVER10113,Everest,2010,Spring,4/7/2010,4/11/2010,4/12/2010,"Route technically too difficult, lack of experience, strength, or motivation",5700,1,0,1,0,FALSE,Monterosa Treks
EVER10115,Everest,2010,Spring,4/7/2010,5/7/2010,5/10/2010,Success (main peak),8850,1,0,1,0,TRUE,Peak Promotion
EVER10104,Everest,2010,Spring,4/14/2010,4/27/2010,5/10/2010,"Route technically too difficult, lack of experience, strength, or motivation",7300,2,0,3,0,FALSE,Sherpa Shangri-La Trekking
EVER10105,Everest,2010,Spring,4/10/2010,5/17/2010,5/21/2010,Success (main peak),8850,3,0,5,0,TRUE,Peak Promotion
EVER10106,Everest,2010,Spring,4/10/2010,5/17/2010,5/20/2010,Success (main peak),8850,1,0,1,0,TRUE,Arun Treks
EVER10107,Everest,2010,Spring,4/13/2010,5/23/2010,5/26/2010,Success (main peak),8850,2,0,2,0,TRUE,Sherpa Shangri-La Trekking
EVER10109,Everest,2010,Spring,4/12/2010,5/17/2010,5/19/2010,Success (main peak),8850,3,0,2,0,TRUE,World Records Expeditions
EVER10110,Everest,2010,Spring,4/19/2010,5/23/2010,5/26/2010,Success (main peak),8850,2,0,1,0,TRUE,Active Holiday Nepal Treks
EVER10111,Everest,2010,Spring,4/17/2010,5/17/2010,5/20/2010,Success (main peak),8850,1,0,4,0,TRUE,Peak Promotion
EVER10112,Everest,2010,Spring,4/11/2010,5/17/2010,5/21/2010,Success (main peak),8850,4,0,2,0,TRUE,Arun Treks/Ang Nuru
EVER10137,Everest,2010,Spring,4/14/2010,5/17/2010,5/22/2010,Success (main peak),8850,5,0,2,0,TRUE,Loben Expeditions
EVER10118,Everest,2010,Spring,4/6/2010,5/23/2010,5/26/2010,Success (main peak),8850,1,0,1,0,TRUE,Mountain Tribes Trekking
EVER10140,Everest,2010,Spring,4/10/2010,5/17/2010,5/23/2010,Success (main peak),8850,7,0,4,0,TRUE,Thamserku Trekking
EVER10161,Everest,2010,Spring,4/14/2010,5/17/2010,5/22/2010,Success (main peak),8850,5,0,3,0,TRUE,Himalayan Guides
EVER10175,Everest,2010,Spring,5/11/2010,5/24/2010,5/29/2010,Success (main peak),8850,1,0,1,0,TRUE,Mountain Tribes Trekking
EVER10176,Everest,2010,Spring,5/11/2010,5/25/2010,5/29/2010,"Route technically too difficult, lack of experience, strength, or motivation",8000,1,0,0,0,FALSE,Adventure Extreme
EVER10108,Everest,2010,Spring,4/8/2010,5/17/2010,5/20/2010,Success (main peak),8850,4,0,3,0,TRUE,Trekking Camp Nepal
EVER10138,Everest,2010,Spring,4/16/2010,5/21/2010,5/29/2010,"Route technically too difficult, lack of experience, strength, or motivation",7000,1,0,1,0,FALSE,Adventure Extreme
EVER10130,Everest,2010,Spring,4/23/2010,5/23/2010,5/25/2010,Success (main peak),8850,2,0,2,0,TRUE,Active Holiday Nepal Treks
EVER10133,Everest,2010,Spring,4/9/2010,5/25/2010,5/28/2010,Success (main peak),8850,3,0,4,0,TRUE,Himalayan Guides
EVER10135,Everest,2010,Spring,4/5/2010,5/22/2010,5/26/2010,Success (main peak),8850,1,0,1,0,TRUE,Thamserku Trekking
EVER10129,Everest,2010,Spring,4/13/2010,5/24/2010,NA,Success (main peak),8850,1,1,3,0,TRUE,Rolwaling Excursion
EVER10131,Everest,2010,Spring,4/8/2010,5/24/2010,5/26/2010,Success (main peak),8850,4,0,0,0,FALSE,Cho Oyu Trekking
EVER10132,Everest,2010,Spring,4/9/2010,5/24/2010,5/28/2010,Success (main peak),8850,2,0,4,0,TRUE,Thamserku Trekking
EVER10134,Everest,2010,Spring,4/13/2010,5/24/2010,5/28/2010,Success (main peak),8850,1,0,1,0,TRUE,Rolwaling Excursion
EVER10136,Everest,2010,Spring,4/12/2010,5/17/2010,NA,"Illness, AMS, exhaustion, or frostbite",8850,5,0,2,0,TRUE,Monterosa Treks
EVER10139,Everest,2010,Spring,4/13/2010,5/22/2010,5/28/2010,"Illness, AMS, exhaustion, or frostbite",7400,1,0,1,0,TRUE,Rolwaling Excursion
EVER10141,Everest,2010,Spring,4/24/2010,5/25/2010,5/28/2010,Success (main peak),8850,10,0,12,0,TRUE,Arun Treks
EVER10142,Everest,2010,Spring,4/9/2010,5/25/2010,5/30/2010,"Bad conditions (deep snow, avalanching, falling ice, or rock)",8445,7,0,7,0,TRUE,Explore Himalaya
EVER10143,Everest,2010,Spring,4/8/2010,5/17/2010,5/23/2010,Lack (or loss) of supplies or equipment,7700,1,0,1,0,FALSE,Monterosa Treks
EVER10144,Everest,2010,Spring,4/8/2010,5/18/2010,5/24/2010,Success (main peak),8850,3,0,1,0,TRUE,Monterosa Treks
EVER10145,Everest,2010,Spring,4/16/2010,5/24/2010,5/29/2010,"Illness, AMS, exhaustion, or frostbite",8450,1,0,0,0,FALSE,Adventure Extreme
EVER10146,Everest,2010,Spring,4/9/2010,5/23/2010,5/27/2010,Success (main peak),8850,10,0,8,0,TRUE,Arun Treks
EVER10147,Everest,2010,Spring,4/29/2010,5/22/2010,5/26/2010,Success (main peak),8850,2,0,2,0,TRUE,Cosmo Treks
EVER10148,Everest,2010,Spring,4/10/2010,5/22/2010,5/25/2010,Success (main peak),8850,5,0,10,0,TRUE,Himalayan Guides
EVER10149,Everest,2010,Spring,4/12/2010,5/22/2010,5/25/2010,Success (main peak),8850,2,0,3,0,TRUE,Mountain Tribes Trekking
EVER10150,Everest,2010,Spring,4/16/2010,5/23/2010,6/7/2010,Success (main peak),8850,4,0,3,0,TRUE,Explore Himalaya
EVER10151,Everest,2010,Spring,4/9/2010,5/24/2010,5/26/2010,Success (main peak),8850,2,0,0,0,FALSE,Thamserku Trekking
EVER10152,Everest,2010,Spring,4/10/2010,5/24/2010,5/28/2010,Success (main peak),8850,8,0,8,0,TRUE,Arun Treks
EVER10153,Everest,2010,Spring,4/12/2010,5/24/2010,5/27/2010,Success (main peak),8850,8,0,8,0,TRUE,Active Holiday Nepal Treks
EVER10154,Everest,2010,Spring,3/24/2010,5/23/2010,5/26/2010,Success (main peak),8850,8,0,9,0,TRUE,High Altitude Dreams
EVER10155,Everest,2010,Spring,4/9/2010,5/17/2010,5/20/2010,Success (main peak),8850,1,0,4,0,TRUE,Himalayan Ascent (Windhorse permit)
EVER10156,Everest,2010,Spring,4/21/2010,5/17/2010,5/23/2010,Success (main peak),8850,1,0,4,0,TRUE,Sita Chuchura Treks
EVER10157,Everest,2010,Spring,4/14/2010,5/17/2010,5/22/2010,Success (main peak),8850,6,0,6,0,TRUE,Himalayan Guides
EVER10158,Everest,2010,Spring,4/10/2010,5/17/2010,5/28/2010,Success (main peak),8850,11,0,7,0,TRUE,Himalayan Guides
EVER10159,Everest,2010,Spring,4/14/2010,5/17/2010,5/23/2010,Success (main peak),8850,9,0,9,0,TRUE,Summit Nepal Trekking
EVER10160,Everest,2010,Spring,4/29/2010,5/23/2010,5/26/2010,Success (main peak),8850,1,0,2,0,TRUE,Active Holiday Nepal Treks
EVER10162,Everest,2010,Spring,5/5/2010,5/22/2010,5/25/2010,"Illness, AMS, exhaustion, or frostbite",8800,9,0,7,0,TRUE,Thamserku Trekking
EVER10163,Everest,2010,Spring,4/10/2010,5/23/2010,5/27/2010,"Bad weather (storms, high winds)",8250,1,0,0,0,FALSE,High Altitude Dreams
EVER10164,Everest,2010,Spring,4/8/2010,5/17/2010,5/25/2010,Success (main peak),8850,9,0,9,0,TRUE,Everest Parivar
EVER10165,Everest,2010,Spring,4/8/2010,5/7/2010,5/26/2010,Success (main peak),8850,19,0,20,0,TRUE,Senge Treks & Expeditions
EVER10166,Everest,2010,Spring,4/14/2010,5/23/2010,5/28/2010,Success (main peak),8850,1,0,0,0,TRUE,Himalayan Guides
EVER10167,Everest,2010,Spring,4/12/2010,5/23/2010,5/27/2010,Success (main peak),8850,17,0,16,0,TRUE,7 Summits Adventure
EVER10168,Everest,2010,Spring,4/14/2010,5/23/2010,5/27/2010,Success (main peak),8850,1,0,3,0,TRUE,Himalayan Guides
EVER10169,Everest,2010,Spring,4/19/2010,5/23/2010,5/27/2010,Success (main peak),8850,7,0,11,0,TRUE,Explore Himalaya
EVER10170,Everest,2010,Spring,4/24/2010,5/23/2010,5/26/2010,Success (main peak),8850,8,0,3,0,TRUE,High Country Trekking
EVER10171,Everest,2010,Spring,4/7/2010,5/24/2010,5/30/2010,Success (main peak),8850,19,1,10,0,TRUE,Everest Parivar
EVER10172,Everest,2010,Spring,4/27/2010,5/17/2010,5/21/2010,Success (main peak),8850,1,0,2,0,TRUE,High Altitude Dreams
EVER10173,Everest,2010,Spring,4/7/2010,5/22/2010,5/26/2010,Success (main peak),8850,3,0,2,0,TRUE,Cho Oyu Trekking
EVER10174,Everest,2010,Spring,4/14/2010,5/23/2010,5/27/2010,Success (main peak),8850,1,0,1,0,TRUE,Pasang Rita Sherpa (Peak Promotion permit)
EVER10114,Everest,2010,Spring,4/16/2010,5/22/2010,5/26/2010,Success (main peak),8850,4,0,3,0,TRUE,Nepal Trans Himalayan Explorer
EVER10177,Everest,2010,Spring,4/14/2010,5/5/2010,5/27/2010,Success (main peak),8850,14,0,16,0,TRUE,Sherpa Shangri-La Trekking
EVER10178,Everest,2010,Spring,4/11/2010,5/23/2010,5/27/2010,Success (main peak),8850,21,0,12,0,TRUE,Himalayan Guides
EVER10179,Everest,2010,Spring,4/9/2010,5/5/2010,5/25/2010,Success (main peak),8850,25,0,23,0,TRUE,Mountain Experience
EVER10180,Everest,2010,Spring,4/11/2010,5/5/2010,5/25/2010,Success (main peak),8850,28,0,42,0,TRUE,Beyul Adventure
EVER10181,Everest,2010,Spring,4/7/2010,5/25/2010,5/28/2010,Success (main peak),8850,9,0,10,0,TRUE,High Altitude Dreams
EVER10128,Everest,2010,Spring,4/12/2010,5/17/2010,5/21/2010,Success (main peak),8850,4,0,3,0,TRUE,Windhorse Trekking
EVER10127,Everest,2010,Spring,4/14/2010,5/17/2010,5/20/2010,Success (main peak),8850,2,0,3,0,TRUE,Trekking Camp Nepal permit
EVER10126,Everest,2010,Spring,4/11/2010,5/23/2010,5/29/2010,Success (main peak),8850,10,0,6,0,TRUE,High Altitude Dreams
EVER10125,Everest,2010,Spring,4/9/2010,5/24/2010,5/28/2010,Success (main peak),8850,3,0,1,0,TRUE,Thamserku Trekking
EVER10124,Everest,2010,Spring,4/23/2010,5/23/2010,5/25/2010,Success (main peak),8850,1,0,10,0,TRUE,Expes.com Treks
EVER10123,Everest,2010,Spring,4/9/2010,5/24/2010,5/27/2010,Success (main peak),8850,1,0,1,0,TRUE,Thamserku Trekking
